imdbID,Title,Year,Runtime,Genre,Awards,BoxOffice,Ratings,Language,Director,Actors
tt0478970,Ant-Man,2015,117 min,"Action, Comedy, Sci-Fi",Nominated for 1 BAFTA Award4 wins & 34 nominations total,"$180,202,163 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",English,Peyton Reed,"Paul Rudd, Michael Douglas, Corey Stoll"
tt1631867,Edge of Tomorrow,2014,113 min,"Action, Adventure, Sci-Fi",11 wins & 38 nominations,"$100,206,256 ","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",English,Doug Liman,"Tom Cruise, Emily Blunt, Bill Paxton"
tt0167260,The Lord of the Rings: The Return of the King,2003,201 min,"Action, Adventure, Drama",Won 11 Oscars. 215 wins & 124 nominations total,"$381,201,096 ","[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '94/100'}]","English, Quenya, Old English, Sindarin",Peter Jackson,"Elijah Wood, Viggo Mortensen, Ian McKellen"
tt13320622,The Lost City,2022,112 min,"Action, Adventure, Comedy",3 wins & 10 nominations,"$105,344,029 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Spanish, Latin","Aaron Nee, Adam Nee","Sandra Bullock, Channing Tatum, Daniel Radcliffe"
tt15239678,Dune: Part Two,2024,166 min,"Action, Adventure, Drama",2 nominations,"$280,256,121 ","[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",English,Denis Villeneuve,"Timothée Chalamet, Zendaya, Rebecca Ferguson"
tt1951264,The Hunger Games: Catching Fire,2013,146 min,"Action, Adventure, Sci-Fi",22 wins & 68 nominations,"$424,668,047 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",English,Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth"
tt6654210,Infinite,2021,106 min,"Action, Sci-Fi, Thriller",1 win & 3 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",English,Antoine Fuqua,"Mark Wahlberg, Chiwetel Ejiofor, Sophie Cookson"
tt1950186,Ford v Ferrari,2019,152 min,"Action, Biography, Drama",Won 2 Oscars. 26 wins & 88 nominations total,"$117,624,357 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '81/100'}]","English, Italian, French, Japanese",James Mangold,"Matt Damon, Christian Bale, Jon Bernthal"
tt6856242,The King's Man,2021,131 min,"Action, Adventure, Thriller",1 win & 4 nominations,"$37,176,373 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '44/100'}]","English, Latin, German, French, Russian",Matthew Vaughn,"Ralph Fiennes, Gemma Arterton, Rhys Ifans"
tt9419884,Doctor Strange in the Multiverse of Madness,2022,126 min,"Action, Adventure, Fantasy",10 wins & 28 nominations,"$411,331,607 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Spanish, Chinese",Sam Raimi,"Benedict Cumberbatch, Elizabeth Olsen, Chiwetel Ejiofor"
tt13223398,Beast,2022,93 min,"Action, Adventure, Drama",2 nominations,"$31,846,530 ","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",English,Baltasar Kormákur,"Liyabuya Gongo, Martin Munro, Daniel Hadebe"
tt9032400,Eternals,2021,156 min,"Action, Adventure, Fantasy",7 wins & 18 nominations,"$164,870,234 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, American Sign , Marathi, Assyrian Neo-Aramaic, Spanish, Sumerian, Latin, Sanskrit, Greek, Ancient (to 1453), Arabic",Chloé Zhao,"Gemma Chan, Richard Madden, Angelina Jolie"
tt2015381,Guardians of the Galaxy,2014,121 min,"Action, Adventure, Comedy",Nominated for 2 Oscars. 52 wins & 103 nominations total,"$333,718,600 ","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",English,James Gunn,"Chris Pratt, Vin Diesel, Bradley Cooper"
tt0110413,LÃ©on: The Professional,1994,110 min,"Action, Crime, Drama",5 wins & 16 nominations,"$19,501,238 ","[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '64/100'}]","English, Italian, French",Luc Besson,"Jean Reno, Gary Oldman, Natalie Portman"
tt11866324,Prey,2022,100 min,"Action, Adventure, Horror",Won 1 Primetime Emmy. 11 wins & 44 nominations total,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '71/100'}]","English, North American Indian, French",Dan Trachtenberg,"Amber Midthunder, Dakota Beavers, Dane DiLiegro"
tt1392190,Mad Max: Fury Road,2015,120 min,"Action, Adventure, Sci-Fi",Won 6 Oscars. 245 wins & 233 nominations total,"$154,280,290 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '90/100'}]","English, Russian",George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult"
tt1618434,Murder Mystery,2019,97 min,"Action, Comedy, Crime",1 win & 6 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, French, Latin, Spanish",Kyle Newacheck,"Adam Sandler, Jennifer Aniston, Luke Evans"
tt0098206,Road House,1989,114 min,"Action, Thriller",5 nominations,"$30,050,028 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '36/100'}]","English, Portuguese",Rowdy Herrington,"Patrick Swayze, Kelly Lynch, Sam Elliott"
tt6264654,Free Guy,2021,115 min,"Action, Adventure, Comedy",Nominated for 1 Oscar. 5 wins & 29 nominations total,"$121,626,598 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]","English, Japanese, German",Shawn Levy,"Ryan Reynolds, Jodie Comer, Taika Waititi"
tt13131232,Mission Majnu,2023,129 min,"Action, Drama, History",4 wins & 7 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",Hindi,Shantanu Bagchi,"Sidharth Malhotra, Rashmika Mandanna, Parmeet Sethi"
tt0076759,Star Wars,1977,121 min,"Action, Adventure, Fantasy",Won 6 Oscars. 67 wins & 31 nominations total,"$460,998,507 ","[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",English,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher"
tt2935622,The School for Good and Evil,2022,147 min,"Action, Comedy, Drama",1 win,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",English,Paul Feig,"Kit Young, Sophia Anne Caruso, Cate Blanchett"
tt8579674,1917,2019,119 min,"Action, Drama, History",Won 3 Oscars. 135 wins & 207 nominations total,"$159,227,644 ","[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '78/100'}]","English, French, German",Sam Mendes,"Dean-Charles Chapman, George MacKay, Daniel Mays"
tt0113189,GoldenEye,1995,130 min,"Action, Adventure, Thriller",Nominated for 2 BAFTA 2 wins & 8 nominations total,"$106,429,941 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]","English, Russian, Spanish",Martin Campbell,"Pierce Brosnan, Sean Bean, Izabella Scorupco"
tt3397884,Sicario,2015,121 min,"Action, Crime, Drama",Nominated for 3 Oscars. 15 wins & 157 nominations total,"$46,889,293 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '82/100'}]","English, Spanish, Ukrainian",Denis Villeneuve,"Emily Blunt, Josh Brolin, Benicio Del Toro"
tt1386697,Suicide Squad,2016,123 min,"Action, Adventure, Fantasy",Won 1 Oscar. 18 wins & 41 nominations total,"$325,100,054 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","English, Japanese, Spanish",David Ayer,"Will Smith, Jared Leto, Margot Robbie"
tt0364569,Oldboy,2003,120 min,"Action, Drama, Mystery",40 wins & 27 nominations,"$2,458,200 ","[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",Korean,Park Chan-wook,"Choi Min-sik, Yoo Ji-tae, Kang Hye-jeong"
tt4154756,Avengers: Infinity War,2018,149 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 46 wins & 80 nominations total,"$678,815,482 ","[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",English,"Anthony Russo, Joe Russo","Robert Downey Jr., Chris Hemsworth, Mark Ruffalo"
tt5090568,Transformers: Rise of the Beasts,2023,127 min,"Action, Adventure, Sci-Fi",1 win & 10 nominations,"$157,066,392 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '42/100'}]","English, Spanish",Steven Caple Jr.,"Anthony Ramos, Dominique Fishback, Luna Lauren Velez"
tt0116367,From Dusk Till Dawn,1996,108 min,"Action, Crime, Horror",7 wins & 13 nominations,"$25,836,616 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, Spanish",Robert Rodriguez,"Harvey Keitel, George Clooney, Juliette Lewis"
tt7126948,Wonder Woman 1984,2020,151 min,"Action, Adventure, Fantasy",27 wins & 48 nominations,"$46,801,036 ","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Arabic, Russian, Mandarin",Patty Jenkins,"Gal Gadot, Chris Pine, Kristen Wiig"
tt5463162,Deadpool 2,2018,119 min,"Action, Adventure, Comedy",6 wins & 52 nominations,"$324,591,735 ","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '66/100'}]","English, Cantonese, Spanish, Russian",David Leitch,"Ryan Reynolds, Josh Brolin, Morena Baccarin"
tt15255288,Murder Mystery 2,2023,90 min,"Action, Comedy, Crime",1 win,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",English,Jeremy Garelick,"Adam Sandler, Jennifer Aniston, Mark Strong"
tt2802144,Kingsman: The Secret Service,2014,129 min,"Action, Adventure, Comedy",11 wins & 36 nominations,"$128,261,724 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Arabic, Swedish",Matthew Vaughn,"Colin Firth, Taron Egerton, Samuel L. Jackson"
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143 min,"Action, Adventure, Fantasy",Nominated for 5 Oscars. 38 wins & 104 nominations total,"$305,413,918 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",English,Gore Verbinski,"Johnny Depp, Geoffrey Rush, Orlando Bloom"
tt14714980,Poker Face,2022,94 min,"Action, Crime, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",English,Russell Crowe,"Russell Crowe, Liam Hemsworth, RZA"
tt5095030,Ant-Man and the Wasp,2018,118 min,"Action, Adventure, Comedy",2 wins & 21 nominations,"$216,648,740 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '70/100'}]","English, Spanish, French",Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Peña"
tt10545296,The Hunger Games: The Ballad of Songbirds and Snakes,2023,157 min,"Action, Adventure, Drama",6 wins & 21 nominations,"$166,350,594 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",English,Francis Lawrence,"Rachel Zegler, Tom Blyth, Viola Davis"
tt6146586,John Wick: Chapter 3 - Parabellum,2019,130 min,"Action, Crime, Thriller",18 wins & 29 nominations,"$171,015,687 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '73/100'}]","English, Russian, Japanese, Indonesian, Mandarin, Italian, Arabic, Latin",Chad Stahelski,"Keanu Reeves, Halle Berry, Ian McShane"
tt0167261,The Lord of the Rings: The Two Towers,2002,179 min,"Action, Adventure, Drama",Won 2 Oscars. 132 wins & 138 nominations total,"$342,952,511 ","[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '87/100'}]","English, Sindarin, Old English",Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen"
tt0097576,Indiana Jones and the Last Crusade,1989,127 min,"Action, Adventure",Won 1 Oscar. 9 wins & 24 nominations total,"$197,171,806 ","[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]","English, German, Greek, Latin, Italian",Steven Spielberg,"Harrison Ford, Sean Connery, Alison Doody"
tt0780504,Drive,2011,100 min,"Action, Drama",Nominated for 1 Oscar. 79 wins & 180 nominations total,"$35,061,555 ","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '78/100'}]","English, Spanish",Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston"
tt0083658,Blade Runner,1982,117 min,"Action, Drama, Sci-Fi",Nominated for 2 Oscars. 13 wins & 22 nominations total,"$32,914,489 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","English, German, Cantonese, Japanese, Hungarian, Arabic, Korean",Ridley Scott,"Harrison Ford, Rutger Hauer, Sean Young"
tt1345836,The Dark Knight Rises,2012,164 min,"Action, Drama, Thriller",Nominated for 1 BAFTA Award45 wins & 104 nominations total,"$448,149,584 ","[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '78/100'}]","English, Arabic",Christopher Nolan,"Christian Bale, Tom Hardy, Anne Hathaway"
tt4912910,Mission: Impossible - Fallout,2018,147 min,"Action, Adventure, Thriller",Nominated for 1 BAFTA Award25 wins & 41 nominations total,"$220,159,104 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '86/100'}]","English, French",Christopher McQuarrie,"Tom Cruise, Henry Cavill, Ving Rhames"
tt1469304,Baywatch,2017,116 min,"Action, Comedy, Crime",5 wins & 11 nominations,"$58,060,186 ","[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '37/100'}]","English, Spanish",Seth Gordon,"Dwayne Johnson, Zac Efron, Alexandra Daddario"
tt3748528,Rogue One: A Star Wars Story,2016,133 min,"Action, Adventure, Sci-Fi",Nominated for 2 Oscars. 24 wins & 85 nominations total,"$533,539,991 ","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",English,Gareth Edwards,"Felicity Jones, Diego Luna, Alan Tudyk"
tt0088247,The Terminator,1984,107 min,"Action, Adventure, Sci-Fi",8 wins & 7 nominations,"$38,371,200 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","English, Spanish",James Cameron,"Arnold Schwarzenegger, Linda Hamilton, Michael Biehn"
tt0103064,Terminator 2: Judgment Day,1991,137 min,"Action, Adventure, Sci-Fi",Won 4 Oscars. 39 wins & 33 nominations total,"$205,881,154 ","[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]","English, Spanish",James Cameron,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong"
tt0111503,True Lies,1994,141 min,"Action, Comedy, Thriller",Nominated for 1 Oscar. 8 wins & 23 nominations total,"$146,282,411 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '63/100'}]","English, French, Arabic, German",James Cameron,"Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold"
tt8883486,Medieval,2022,125 min,"Action, Drama, History",4 nominations,"$1,374,325 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]","English, Czech",Petr Jákl,"Ben Foster, Sophie Lowe, Michael Caine"
tt1638355,The Man from U.N.C.L.E.,2015,116 min,"Action, Adventure, Comedy",7 wins & 7 nominations,"$45,445,109 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, Russian, German, Italian",Guy Ritchie,"Henry Cavill, Armie Hammer, Alicia Vikander"
tt11083552,Wrath of Man,2021,119 min,"Action, Crime, Thriller",1 nomination,"$27,466,489 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]","English, Spanish, Arabic",Guy Ritchie,"Jason Statham, Holt McCallany, Josh Hartnett"
tt9362722,Spider-Man: Across the Spider-Verse,2023,140 min,"Animation, Action, Adventure",Nominated for 1 Oscar. 102 wins & 163 nominations total,"$381,593,754 ","[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",English,"Joaquim Dos Santos, Kemp Powers, Justin K. Thompson","Shameik Moore, Hailee Steinfeld, Brian Tyree Henry"
tt4633694,Spider-Man: Into the Spider-Verse,2018,117 min,"Animation, Action, Adventure",Won 1 Oscar. 85 wins & 61 nominations total,"$190,241,310 ","[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '87/100'}]","English, Spanish","Bob Persichetti, Peter Ramsey, Rodney Rothman","Shameik Moore, Jake Johnson, Hailee Steinfeld"
tt1677720,Ready Player One,2018,140 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 10 wins & 56 nominations total,"$137,715,350 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]","English, Japanese",Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn"
tt0373889,Harry Potter and the Order of the Phoenix,2007,138 min,"Action, Adventure, Family",Nominated for 2 BAFTA 17 wins & 50 nominations total,"$292,382,727 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '71/100'}]","English, Latin",David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint"
